provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
JAMBI,2020-06-15,107,0,37,0,0,0,70,0
JAMBI,2020-06-16,107,0,45,8,0,0,62,-8
JAMBI,2020-06-17,108,1,45,0,0,0,63,1
JAMBI,2020-06-18,108,0,45,0,0,0,63,0
JAMBI,2020-06-19,111,3,46,1,0,0,65,2
JAMBI,2020-06-20,111,0,46,0,0,0,65,0
JAMBI,2020-06-21,111,0,46,0,0,0,65,0
JAMBI,2020-06-22,111,0,46,0,0,0,65,0
JAMBI,2020-06-23,113,2,66,20,0,0,47,-18
JAMBI,2020-06-24,113,0,66,0,0,0,47,0
JAMBI,2020-06-25,113,0,66,0,0,0,47,0
JAMBI,2020-06-26,113,0,66,0,0,0,47,0
JAMBI,2020-06-27,116,3,69,3,0,0,47,0
JAMBI,2020-06-28,0,0,0,0,0,0,0,0
JAMBI,2020-06-29,0,0,0,0,0,0,0,0
JAMBI,2020-06-30,0,0,0,0,0,0,0,0
JAMBI,2020-07-01,0,0,0,0,0,0,0,0
JAMBI,2020-07-02,0,0,0,0,0,0,0,0
JAMBI,2020-07-03,0,0,0,0,0,0,0,0
