date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-30,1,1,0,0,0,0,1,1
2020-04-09,2,1,1,1,0,0,1,0
2020-04-19,4,2,2,1,0,0,2,1
2020-04-29,26,22,4,2,0,0,22,20
2020-05-09,54,28,9,5,0,0,45,23
2020-05-19,95,41,13,4,4,4,78,33
2020-05-29,139,44,21,8,7,3,111,33
2020-06-08,186,47,33,12,18,11,135,24
2020-06-18,342,156,49,16,22,4,271,136
2020-06-28,718,376,103,54,31,9,584,313
2020-07-08,1034,316,128,25,32,1,874,290
2020-07-13,1143,109,137,9,39,7,967,93
