date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-30,2,2,0,0,0,0,2,2
2020-04-09,16,14,0,0,0,0,16,14
2020-04-19,69,53,2,2,1,1,66,50
2020-04-29,92,23,4,2,1,0,87,21
2020-05-09,131,39,6,2,1,0,124,37
2020-05-19,160,29,51,45,1,0,108,-16
2020-05-29,165,5,72,21,2,1,91,-17
2020-06-08,169,4,129,57,2,0,38,-53
2020-06-18,171,2,147,18,2,0,22,-16
2020-06-28,201,30,157,10,2,0,42,20
2020-07-08,206,5,178,21,2,0,26,-16
2020-07-13,215,9,188,10,2,0,25,-1
