date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,4,4,0,0,1,1,3,3
2020-03-21,66,62,3,3,8,7,55,52
2020-03-31,131,65,32,29,28,20,71,16
2020-04-10,336,205,58,26,41,13,237,166
2020-04-20,700,364,108,50,52,11,540,303
2020-04-30,947,247,234,126,59,7,654,114
2020-05-10,1164,217,249,15,61,2,854,200
2020-05-20,1339,175,331,82,61,0,947,93
2020-05-30,1630,291,457,126,91,30,1082,135
2020-06-09,2379,749,904,447,123,32,1352,270
2020-06-19,3471,1092,1087,183,143,20,2241,889
2020-06-29,5072,1601,1777,690,225,82,3070,829
2020-07-09,5562,490,1958,181,233,8,3371,301
