date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,6,6,0,0,1,1,5,5
2020-03-11,51,45,5,5,6,5,40,35
2020-03-21,183,132,11,6,18,12,154,114
2020-03-31,405,222,20,9,37,19,348,194
2020-04-10,717,312,51,31,56,19,610,262
2020-04-20,1003,286,105,54,74,18,824,214
2020-04-30,1427,424,202,97,90,16,1135,311
2020-05-10,1684,257,408,206,119,29,1157,22
2020-05-20,2197,513,590,182,137,18,1470,313
2020-05-30,2410,213,948,358,156,19,1306,-164
2020-06-09,2737,327,1227,279,166,10,1344,38
2020-06-19,3088,351,1516,289,170,4,1402,58
2020-06-29,3878,790,1780,264,177,7,1921,519
2020-07-09,5160,1282,1892,112,181,4,3087,1166
