date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-21,7,7,0,0,1,1,6,6
2020-03-31,14,7,2,2,5,4,7,1
2020-04-10,25,11,4,2,5,0,16,9
2020-04-20,45,20,13,9,5,0,27,11
2020-04-30,65,20,19,6,5,0,41,14
2020-05-10,83,18,29,10,8,3,46,5
2020-05-20,131,48,47,18,11,3,73,27
2020-05-30,144,13,98,51,11,0,35,-38
2020-06-09,170,26,114,16,12,1,44,9
2020-06-19,187,17,141,27,12,0,34,-10
2020-06-29,201,14,152,11,12,0,37,3
2020-07-09,208,7,161,9,12,0,35,-2
