date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-30,2,2,0,0,0,0,2,2
2020-04-09,12,10,1,1,3,3,8,6
2020-04-19,29,17,10,9,5,2,14,6
2020-04-29,40,11,17,7,6,1,17,3
2020-05-09,70,30,39,22,6,0,25,8
2020-05-19,105,35,62,23,6,0,37,12
2020-05-29,116,11,84,22,6,0,26,-11
2020-06-08,117,1,107,23,6,0,4,-22
2020-06-18,133,16,114,7,8,2,11,7
2020-06-28,223,90,139,25,10,2,74,63
2020-07-08,235,12,215,76,11,1,9,-65
2020-07-13,242,7,221,6,11,0,10,1
