date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-21,5,5,0,0,0,0,5,5
2020-03-31,21,16,3,3,4,4,14,9
2020-04-10,94,73,10,7,7,3,77,63
2020-04-20,156,62,20,10,9,2,127,50
2020-04-30,252,96,24,4,9,0,219,92
2020-05-10,481,229,77,53,51,42,353,134
2020-05-20,887,406,98,21,80,29,709,356
2020-05-30,1343,456,118,20,100,20,1125,416
2020-06-09,2324,981,346,228,152,52,1826,701
2020-06-19,3001,677,724,378,186,34,2091,265
2020-06-29,3816,815,1127,403,209,23,2480,389
2020-07-09,4217,401,1410,283,221,12,2586,106
