date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-20,1,1,0,0,0,0,1,1
2020-03-30,50,49,0,0,3,3,47,46
2020-04-09,131,81,24,24,11,8,96,49
2020-04-19,367,236,60,36,30,19,277,181
2020-04-29,464,97,118,58,35,5,311,34
2020-05-09,709,245,258,140,47,12,404,93
2020-05-19,1063,354,357,99,54,7,652,248
2020-05-29,1464,401,531,174,70,16,863,211
2020-06-08,2006,542,672,141,92,22,1242,379
2020-06-18,3351,1345,1125,453,120,28,2106,864
2020-06-28,4795,1444,1716,591,160,40,2919,813
2020-07-08,6357,1562,2256,540,202,42,3899,980
2020-07-13,7096,739,3017,761,225,23,3854,-45
