date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,1,1,1,1,0,0,0,0
2020-03-21,3,2,2,1,2,2,-1,-1
2020-03-31,25,22,10,8,6,4,9,10
2020-04-10,52,27,28,18,7,1,17,8
2020-04-20,79,27,43,15,7,0,29,12
2020-04-30,131,52,61,18,7,0,63,34
2020-05-10,192,61,106,45,8,1,78,15
2020-05-20,215,23,161,55,8,0,46,-32
2020-05-30,232,17,194,33,8,0,30,-16
2020-06-09,261,29,227,33,8,0,26,-4
2020-06-19,291,30,265,38,8,0,18,-8
2020-06-29,334,43,287,22,10,2,37,19
2020-07-09,364,30,295,8,10,0,59,22
