date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-30,8,8,0,0,0,0,8,8
2020-04-09,18,10,0,0,0,0,18,10
2020-04-19,72,54,12,12,7,7,53,35
2020-04-29,145,73,25,13,15,8,105,52
2020-05-09,286,141,55,30,18,3,213,108
2020-05-19,420,134,118,63,23,5,279,66
2020-05-29,541,121,250,132,26,3,265,-14
2020-06-08,626,85,351,101,27,1,248,-17
2020-06-18,696,70,482,131,30,3,184,-64
2020-06-28,725,29,587,105,31,1,107,-77
2020-07-08,780,55,647,60,32,1,101,-6
2020-07-12,800,20,671,24,32,0,97,-4
