date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-30,1,1,0,0,0,0,1,1
2020-04-09,2,1,0,0,0,0,2,1
2020-04-19,7,5,1,1,1,1,5,3
2020-04-29,38,31,4,3,1,0,33,28
2020-05-09,62,24,5,1,2,1,55,22
2020-05-19,77,15,25,20,2,0,50,-5
2020-05-29,88,11,34,9,2,0,52,2
2020-06-08,94,6,62,28,2,0,30,-22
2020-06-18,104,10,76,14,2,0,26,-4
2020-06-28,114,10,83,7,2,0,29,3
2020-07-08,129,15,90,7,2,0,37,8
2020-07-13,143,14,95,5,3,1,45,8
