date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-30,1,1,0,0,2,2,-1,-1
2020-04-09,16,15,2,2,3,1,11,12
2020-04-19,74,58,6,4,6,3,62,51
2020-04-29,84,10,15,9,8,2,61,-1
2020-05-09,96,12,69,54,10,2,17,-44
2020-05-19,135,39,81,12,11,1,43,26
2020-05-29,172,37,101,20,14,3,57,14
2020-06-08,222,50,121,20,15,1,86,29
2020-06-18,258,36,171,50,15,0,72,-14
2020-06-28,288,30,236,65,15,0,37,-35
2020-07-08,313,25,278,42,15,0,20,-17
2020-07-12,327,14,290,12,15,0,22,2
