date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-04-09,6,6,0,0,2,2,4,4
2020-04-19,18,12,4,4,3,1,11,7
2020-04-29,42,24,13,9,3,0,26,15
2020-05-09,51,9,16,3,5,2,30,4
2020-05-19,124,73,30,14,14,9,80,50
2020-05-29,304,180,38,8,35,21,231,151
2020-06-08,508,204,72,34,54,19,382,151
2020-06-18,759,251,128,56,73,19,558,176
2020-06-28,1054,295,171,43,92,19,791,233
2020-07-08,1339,285,328,157,105,13,906,115
2020-07-13,1678,339,374,46,106,1,1198,292
