date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,2,2,0,0,0,0,2,2
2020-03-09,2,0,0,0,1,1,1,-1
2020-03-13,6,4,0,0,1,0,5,4
2020-03-17,6,0,0,0,4,3,2,-3
2020-03-21,6,0,1,1,4,0,1,-1
2020-03-25,41,35,3,2,4,0,34,33
2020-03-29,91,50,8,5,14,10,69,35
2020-04-02,108,17,8,0,18,4,82,13
2020-04-06,145,37,9,1,22,4,114,32
2020-04-10,202,57,11,2,24,2,167,53
2020-04-14,230,28,12,1,34,10,184,17
2020-04-18,273,43,18,6,34,0,221,37
2020-04-22,311,38,33,15,38,4,240,19
2020-04-26,329,18,33,0,40,2,256,16
2020-04-30,373,44,34,1,40,0,299,43
2020-05-04,426,53,122,88,55,15,249,-50
2020-05-08,483,57,146,24,55,0,282,33
2020-05-12,563,80,158,12,59,4,346,64
2020-05-16,639,76,162,4,61,2,416,70
2020-05-20,708,69,172,10,65,4,471,55
2020-05-24,757,49,181,9,65,0,511,40
2020-05-28,801,44,244,63,68,3,489,-22
2020-06-01,903,102,279,35,68,0,556,67
2020-06-05,984,81,372,93,70,2,542,-14
2020-06-09,1094,110,417,45,75,5,602,60
2020-06-13,1218,124,485,68,78,3,655,53
2020-06-17,1287,69,569,84,78,0,640,-15
2020-06-21,1334,47,590,21,78,0,666,26
2020-06-25,1385,51,628,38,78,0,679,13
2020-06-29,1420,35,882,254,78,0,460,-219
2020-07-03,1475,55,949,67,79,1,447,-13
2020-07-07,1517,42,1010,61,80,1,427,-20
2020-07-11,1542,25,1095,85,80,0,367,-60
