date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-16,6,6,0,0,0,0,6,6
2020-03-20,7,1,0,0,0,0,7,1
2020-03-24,8,1,0,0,0,0,8,1
2020-03-28,13,5,0,0,0,0,13,5
2020-04-01,17,4,0,0,1,1,16,3
2020-04-05,21,4,1,1,1,0,19,3
2020-04-09,28,7,6,5,1,0,21,2
2020-04-13,32,4,6,0,1,0,25,4
2020-04-17,41,9,12,6,1,0,28,3
2020-04-21,65,24,12,0,1,0,52,24
2020-04-25,94,29,14,2,1,0,79,27
2020-04-29,116,22,15,1,1,0,100,21
2020-05-03,159,43,16,1,1,0,142,42
2020-05-07,179,20,16,0,2,1,161,19
2020-05-11,222,43,38,22,3,1,181,20
2020-05-15,248,26,61,23,3,0,184,3
2020-05-19,255,7,80,19,3,0,172,-12
2020-05-23,271,16,104,24,3,0,164,-8
2020-05-27,277,6,126,22,3,0,148,-16
2020-05-31,292,15,170,44,3,0,119,-29
2020-06-04,313,21,182,12,3,0,128,9
2020-06-08,335,22,211,29,3,0,121,-7
2020-06-12,370,35,237,26,4,1,129,8
2020-06-16,389,19,273,36,4,0,112,-17
2020-06-20,420,31,317,44,4,0,99,-13
2020-06-24,453,33,332,15,6,2,115,16
2020-06-28,500,47,374,42,7,1,119,4
2020-07-02,528,28,413,39,7,0,108,-11
2020-07-06,594,66,434,21,9,2,151,43
2020-07-10,639,45,476,42,12,3,151,0
2020-07-13,692,53,502,26,17,5,173,22
