date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-29,2,2,0,0,2,2,0,0
2020-04-02,5,3,2,2,3,1,0,0
2020-04-06,16,11,2,0,3,0,11,11
2020-04-10,16,0,2,0,5,2,9,-2
2020-04-14,53,37,6,4,6,1,41,32
2020-04-18,76,23,9,3,7,1,60,19
2020-04-22,78,2,11,2,7,0,60,0
2020-04-26,84,6,15,4,8,1,61,1
2020-04-30,87,3,49,34,9,1,29,-32
2020-05-04,93,6,62,13,9,0,22,-7
2020-05-08,99,6,76,14,10,1,13,-9
2020-05-12,110,11,81,5,10,0,19,6
2020-05-16,135,25,81,0,11,1,43,24
2020-05-20,144,9,86,5,12,1,46,3
2020-05-24,156,12,89,3,13,1,54,8
2020-05-28,190,34,101,12,15,2,74,20
2020-06-01,213,23,103,2,15,0,95,21
2020-06-05,222,9,121,18,15,0,86,-9
2020-06-09,232,10,137,16,15,0,80,-6
2020-06-13,248,16,161,24,15,0,72,-8
2020-06-17,259,11,182,21,15,0,62,-10
2020-06-21,279,20,194,12,15,0,70,8
2020-06-25,288,9,236,42,15,0,37,-33
2020-06-29,302,14,253,17,15,0,34,-3
2020-07-03,308,6,261,8,15,0,32,-2
2020-07-07,316,8,283,22,15,0,18,-14
2020-07-11,327,11,290,7,15,0,22,4
