date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-29,16,16,5,5,0,0,11,11
2020-04-02,27,11,13,8,0,0,14,3
2020-04-06,54,27,13,0,0,0,41,27
2020-04-10,77,23,15,2,0,0,62,21
2020-04-14,115,38,30,15,0,0,85,23
2020-04-18,141,26,36,6,1,1,104,19
2020-04-22,174,33,64,28,2,1,108,4
2020-04-26,206,32,90,26,2,0,114,6
2020-04-30,253,47,145,55,2,0,106,-8
2020-05-04,278,25,177,32,2,0,99,-7
2020-05-08,305,27,204,27,2,0,99,0
2020-05-12,334,29,226,22,2,0,106,7
2020-05-16,354,20,260,34,2,0,92,-14
2020-05-20,379,25,280,20,2,0,97,5
2020-05-24,406,27,295,15,2,0,109,12
2020-05-28,456,50,322,27,2,0,132,23
2020-06-01,501,45,357,35,3,1,141,9
2020-06-05,585,84,370,13,3,0,212,71
2020-06-09,686,101,441,71,3,0,242,30
2020-06-13,773,87,503,62,4,1,266,24
2020-06-17,1001,228,579,76,5,1,417,151
2020-06-21,1147,146,639,60,7,2,501,84
2020-06-25,1404,257,764,125,11,4,629,128
2020-06-29,1630,226,868,104,14,3,748,119
2020-07-03,1891,261,967,99,21,7,903,155
2020-07-07,2101,210,1195,228,24,3,882,-21
2020-07-11,2248,147,1501,306,25,1,722,-160
