date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-04-01,4,4,0,0,0,0,4,4
2020-04-05,4,0,0,0,0,0,4,0
2020-04-09,12,8,2,2,0,0,10,6
2020-04-13,35,23,2,0,2,2,31,21
2020-04-17,49,14,2,0,2,0,45,14
2020-04-21,91,42,11,9,4,2,76,31
2020-04-25,178,87,20,9,4,0,154,78
2020-04-29,228,50,31,11,4,0,193,39
2020-05-03,266,38,36,5,4,0,226,33
2020-05-07,298,32,57,21,5,1,236,10
2020-05-11,329,31,105,48,6,1,218,-18
2020-05-15,356,27,188,83,7,1,161,-57
2020-05-19,373,17,213,25,7,0,153,-8
2020-05-23,472,99,227,14,8,1,237,84
2020-05-27,535,63,272,45,9,1,254,17
2020-05-31,634,99,291,19,10,1,333,79
2020-06-04,703,69,299,8,17,7,387,54
2020-06-08,820,117,325,26,22,5,473,86
2020-06-12,889,69,520,195,31,9,338,-135
2020-06-16,955,66,623,103,35,4,297,-41
2020-06-20,1049,94,714,91,44,9,291,-6
2020-06-24,1100,51,761,47,47,3,292,1
2020-06-28,1197,97,802,41,59,12,336,44
2020-07-02,1258,61,834,32,63,4,361,25
2020-07-06,1360,102,881,47,64,1,415,54
2020-07-10,1478,118,938,57,74,10,466,51
2020-07-13,1571,93,987,49,81,7,503,37
