date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-25,5,5,0,0,0,0,5,5
2020-03-29,8,3,0,0,0,0,8,3
2020-04-02,8,0,0,0,0,0,8,0
2020-04-06,18,10,0,0,0,0,18,10
2020-04-10,45,27,6,6,3,3,36,18
2020-04-14,62,17,10,4,6,3,46,10
2020-04-18,76,14,13,3,8,2,55,9
2020-04-22,97,21,21,8,11,3,65,10
2020-04-26,145,48,25,4,15,4,105,40
2020-04-30,195,50,36,11,16,1,143,38
2020-05-04,252,57,42,6,18,2,192,49
2020-05-08,299,47,68,26,18,0,213,21
2020-05-12,393,94,90,22,22,4,281,68
2020-05-16,420,27,118,28,23,1,279,-2
2020-05-20,443,23,176,58,25,2,242,-37
2020-05-24,537,94,236,60,26,1,275,33
2020-05-28,567,30,265,29,26,0,276,1
2020-06-01,594,27,312,47,26,0,256,-20
2020-06-05,626,32,351,39,27,1,248,-8
2020-06-09,671,45,407,56,29,2,235,-13
2020-06-13,687,16,459,52,30,1,198,-37
2020-06-17,703,16,497,38,30,0,176,-22
2020-06-21,715,12,539,42,30,0,146,-30
2020-06-25,725,10,587,48,31,1,107,-39
2020-06-29,750,25,618,31,31,0,101,-6
2020-07-03,775,25,627,9,31,0,117,16
2020-07-07,791,16,661,34,32,1,98,-19
2020-07-11,800,9,671,10,32,0,97,-1
