date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-04-01,7,7,0,0,0,0,7,7
2020-04-05,15,8,0,0,1,1,14,7
2020-04-09,21,6,3,3,4,3,14,0
2020-04-13,33,12,4,1,5,1,24,10
2020-04-17,72,39,9,5,7,2,56,32
2020-04-21,96,24,11,2,7,0,78,22
2020-04-25,145,49,15,4,8,1,122,44
2020-04-29,156,11,20,5,9,1,127,5
2020-05-03,194,38,24,4,9,0,161,34
2020-05-07,237,43,24,0,9,0,204,43
2020-05-11,259,22,24,0,9,0,226,22
2020-05-15,355,96,24,0,36,27,295,69
2020-05-19,481,126,77,53,51,15,353,58
2020-05-23,587,106,78,1,62,11,447,94
2020-05-27,700,113,81,3,74,12,545,98
2020-05-31,916,216,100,19,86,12,730,185
2020-06-04,1139,223,105,5,93,7,941,211
2020-06-08,1343,204,118,13,100,7,1125,184
2020-06-12,1691,348,180,62,119,19,1392,267
2020-06-16,2119,428,253,73,141,22,1725,333
2020-06-20,2474,355,385,132,165,24,1924,199
2020-06-24,2774,300,448,63,175,10,2151,227
2020-06-28,3001,227,724,276,186,11,2091,-60
2020-07-02,3335,334,841,117,195,9,2299,208
2020-07-06,3626,291,958,117,205,10,2463,164
2020-07-10,3988,362,1204,246,211,6,2573,110
2020-07-13,4217,229,1410,206,221,10,2586,13
