date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-24,2,2,0,0,0,0,2,2
2020-03-28,6,4,0,0,0,0,6,4
2020-04-01,9,3,2,2,0,0,7,1
2020-04-05,25,16,4,2,1,1,20,13
2020-04-09,36,11,4,0,3,2,29,9
2020-04-13,67,31,9,5,4,1,54,25
2020-04-17,88,21,14,5,6,2,68,14
2020-04-21,117,29,32,18,6,0,79,11
2020-04-25,135,18,32,0,6,0,97,18
2020-04-29,188,53,47,15,6,0,135,38
2020-05-03,238,50,48,1,6,0,184,49
2020-05-07,249,11,48,0,6,0,195,11
2020-05-11,304,55,48,0,6,0,250,55
2020-05-15,332,28,48,0,6,0,278,28
2020-05-19,386,54,48,0,6,0,332,54
2020-05-23,490,104,48,0,6,0,436,104
2020-05-27,575,85,68,20,6,0,501,65
2020-05-31,670,95,68,0,6,0,596,95
2020-06-04,873,203,78,10,7,1,788,192
2020-06-08,1082,209,78,0,7,0,997,209
2020-06-12,1178,96,78,0,7,0,1093,96
2020-06-16,1262,84,294,216,7,0,961,-132
2020-06-20,1359,97,297,3,7,0,1055,94
2020-06-24,1527,168,297,0,7,0,1223,168
2020-06-28,1666,139,632,335,7,0,1027,-196
2020-07-02,1897,231,870,238,16,9,1011,-16
2020-07-06,2005,108,928,58,18,2,1059,48
2020-07-10,2167,162,1059,131,20,2,1088,29
2020-07-13,2364,197,1094,35,22,2,1248,160
