date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-25,3,3,0,0,0,0,3,3
2020-03-29,5,2,2,2,0,0,3,0
2020-04-02,7,2,4,2,0,0,3,0
2020-04-06,16,9,6,2,1,1,9,6
2020-04-10,21,5,8,2,1,0,12,3
2020-04-14,31,10,8,0,2,1,21,9
2020-04-18,63,32,9,1,5,3,49,28
2020-04-22,96,33,9,0,5,0,82,33
2020-04-26,123,27,12,3,6,1,105,23
2020-04-30,153,30,15,3,7,1,131,26
2020-05-04,184,31,29,14,10,3,145,14
2020-05-08,196,12,30,1,10,0,156,11
2020-05-12,223,27,49,19,10,0,164,8
2020-05-16,228,5,49,0,10,0,169,5
2020-05-20,287,59,92,43,14,4,181,12
2020-05-24,324,37,113,21,16,2,195,14
2020-05-28,402,78,126,13,18,2,258,63
2020-06-01,461,59,150,24,23,5,288,30
2020-06-05,500,39,162,12,27,4,311,23
2020-06-09,561,61,176,14,28,1,357,46
2020-06-13,653,92,204,28,36,8,413,56
2020-06-17,760,107,254,50,45,9,461,48
2020-06-21,796,36,268,14,49,4,479,18
2020-06-25,830,34,297,29,52,3,481,2
2020-06-29,942,112,348,51,54,2,540,59
2020-07-03,1036,94,424,76,61,7,551,11
2020-07-07,1127,91,471,47,64,3,592,41
2020-07-11,1218,91,506,35,69,5,643,51
