date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-04-04,9,9,1,1,1,1,7,7
2020-04-11,15,6,3,2,3,2,9,2
2020-04-18,29,14,10,7,5,2,14,5
2020-04-25,37,8,15,5,6,1,16,2
2020-05-02,44,7,26,11,6,0,12,-4
2020-05-09,70,26,39,13,6,0,25,13
2020-05-16,94,24,60,21,6,0,28,3
2020-05-23,109,15,66,6,6,0,37,9
2020-05-30,116,7,85,19,6,0,25,-12
2020-06-06,117,1,101,16,6,0,10,-15
2020-06-13,124,7,109,8,6,0,9,-1
2020-06-20,141,17,116,7,8,2,17,8
2020-06-27,222,81,121,5,10,2,91,74
2020-07-04,232,10,205,84,10,0,17,-74
2020-07-11,238,6,217,12,11,1,10,-7
2020-07-18,260,22,224,7,11,0,25,15
2020-07-25,366,106,244,20,11,0,111,86
2020-08-01,445,79,326,82,12,1,107,-4
2020-08-08,705,260,373,47,13,1,319,212
2020-08-15,958,253,581,208,14,1,363,44
2020-08-22,1194,236,751,170,18,4,425,62
2020-08-29,1604,410,937,186,30,12,637,212
