date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-04-04,1,1,0,0,1,1,0,0
2020-04-11,11,10,1,1,3,2,7,7
2020-04-18,18,7,4,3,3,0,11,4
2020-04-25,34,16,6,2,3,0,25,14
2020-05-02,43,9,16,10,4,1,23,-2
2020-05-09,51,8,16,0,5,1,30,7
2020-05-16,112,61,30,14,9,4,73,43
2020-05-23,199,87,31,1,25,16,143,70
2020-05-30,320,121,39,8,35,10,246,103
2020-06-06,468,148,61,22,46,11,361,115
2020-06-13,649,181,98,37,64,18,487,126
2020-06-20,806,157,139,41,77,13,590,103
2020-06-27,1022,216,171,32,94,17,757,167
2020-07-04,1189,167,249,78,103,9,837,80
2020-07-11,1631,442,364,115,109,6,1158,321
2020-07-18,1849,218,599,235,114,5,1136,-22
2020-07-25,2213,364,1023,424,123,9,1067,-69
2020-08-01,2646,433,1244,221,132,9,1270,203
2020-08-08,2858,212,1574,330,138,6,1146,-124
2020-08-09,2902,44,1617,43,140,2,1145,-1
