date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-28,1,1,0,0,0,0,1,1
2020-04-04,2,1,0,0,0,0,2,1
2020-04-11,5,3,1,1,1,1,3,1
2020-04-18,7,2,1,0,1,0,5,2
2020-04-25,35,28,1,0,1,0,33,28
2020-05-02,44,9,5,4,1,0,38,5
2020-05-09,62,18,5,0,2,1,55,17
2020-05-16,75,13,23,18,2,0,50,-5
2020-05-23,86,11,27,4,2,0,57,7
2020-05-30,88,2,34,7,2,0,52,-5
2020-06-06,92,4,58,24,2,0,32,-20
2020-06-13,97,5,70,12,2,0,25,-7
2020-06-20,104,7,77,7,2,0,25,0
2020-06-27,113,9,83,6,2,0,28,3
2020-07-04,124,11,85,2,2,0,37,9
2020-07-11,138,14,92,7,3,1,43,6
2020-07-18,158,20,104,12,3,0,51,8
2020-07-25,187,29,119,15,3,0,65,14
2020-08-01,232,45,140,21,4,1,88,23
2020-08-08,275,43,165,25,5,1,105,17
2020-08-15,306,31,203,38,7,2,96,-9
2020-08-22,347,41,230,27,7,0,110,14
2020-08-26,362,15,244,14,7,0,111,1
