date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-21,1,1,1,1,0,0,0,0
2020-03-28,2,1,1,0,2,2,-1,-1
2020-04-04,18,16,3,2,3,1,12,13
2020-04-11,25,7,13,10,6,3,6,-6
2020-04-18,52,27,27,14,7,1,18,12
2020-04-25,64,12,37,10,7,0,20,2
2020-05-02,99,35,48,11,7,0,44,24
2020-05-09,131,32,61,13,7,0,63,19
2020-05-16,179,48,88,27,8,1,83,20
2020-05-23,210,31,129,41,8,0,73,-10
2020-05-30,218,8,162,33,8,0,48,-25
2020-06-06,227,9,185,23,8,0,34,-14
2020-06-13,249,22,211,26,8,0,30,-4
2020-06-20,270,21,231,20,8,0,31,1
2020-06-27,289,19,263,32,8,0,18,-13
2020-07-04,310,21,277,14,9,1,24,6
2020-07-11,355,45,294,17,10,1,51,27
2020-07-18,401,46,323,29,11,1,67,16
2020-07-25,521,120,346,23,18,7,157,90
2020-08-01,726,205,409,63,21,3,296,139
2020-08-08,839,113,552,143,23,2,264,-32
2020-08-15,977,138,662,110,28,5,287,23
2020-08-22,1163,186,808,146,33,5,322,35
2020-08-29,1358,195,968,160,37,4,353,31
2020-09-02,1459,101,1061,93,41,4,357,4
