date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-04-04,4,4,2,2,3,3,-1,-1
2020-04-11,16,12,2,0,4,1,10,11
2020-04-18,74,58,6,4,6,2,62,52
2020-04-25,78,4,11,5,7,1,60,-2
2020-05-02,84,6,48,37,8,1,28,-32
2020-05-09,96,12,69,21,10,2,17,-11
2020-05-16,111,15,81,12,10,0,20,3
2020-05-23,144,33,86,5,12,2,46,26
2020-05-30,190,46,101,15,14,2,75,29
2020-06-06,220,30,119,18,15,1,86,11
2020-06-13,233,13,143,24,15,0,75,-11
2020-06-20,259,26,182,39,15,0,62,-13
2020-06-27,286,27,234,52,15,0,37,-25
2020-07-04,306,20,257,23,15,0,34,-3
2020-07-11,322,16,290,33,15,0,17,-17
2020-07-18,339,17,297,7,15,0,27,10
2020-07-25,349,10,313,16,15,0,21,-6
2020-08-01,486,137,319,6,19,4,148,127
2020-08-08,521,35,320,1,22,3,179,31
2020-08-15,642,121,368,48,25,3,249,70
2020-08-22,696,54,444,76,29,4,223,-26
2020-08-25,762,66,486,42,32,3,244,21
