zone,last_update,value,percentage,population
JAWA_TIMUR,2020-09-21,7.29,,
JAWA_TENGAH,2020-09-21,6.41,,
NUSA_TENGGARA_BARAT,2020-09-21,5.92,,
SUMATERA_SELATAN,2020-09-21,5.91,,
BENGKULU,2020-09-20,5.78,,
SUMATERA_UTARA,2020-09-21,4.24,,
KALIMANTAN_SELATAN,2020-09-21,4.09,,
SULAWESI_UTARA,2020-09-21,3.94,,
LAMPUNG,2020-09-21,3.93,,
KALIMANTAN_TENGAH,2020-09-21,3.92,,
KALIMANTAN_TIMUR,2020-09-21,3.91,,
NATIONAL,2020-09-21,3.89,,
SULAWESI_TENGAH,2020-09-21,3.74,,
ACEH,2020-09-21,3.68,,
MALUKU_UTARA,2020-09-21,3.63,,
KEPULAUAN_RIAU,2020-09-21,3.20,,
BANTEN,2020-09-21,3.06,,
GORONTALO,2020-09-21,2.83,,
BALI,2020-09-21,2.79,,
SULAWESI_SELATAN,2020-09-21,2.77,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-09-21,2.69,,
DKI_JAKARTA,2020-09-21,2.47,,
SULAWESI_TENGGARA,2020-09-21,2.16,,
SUMATERA_BARAT,2020-09-21,2.11,,
JAMBI,2020-09-20,2.08,,
RIAU,2020-09-21,1.95,,
JAWA_BARAT,2020-09-21,1.80,,
PAPUA_BARAT,2020-09-21,1.65,,
NUSA_TENGGARA_TIMUR,2020-09-20,1.56,,
MALUKU,2020-09-21,1.49,,
PAPUA,2020-09-21,1.39,,
SULAWESI_BARAT,2020-09-21,1.39,,
KEPULAUAN_BANGKA_BELITUNG,2020-09-21,1.28,,
KALIMANTAN_UTARA,2020-09-21,0.61,,
KALIMANTAN_BARAT,2020-09-21,0.58,,
