date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-14,29,29,1,1,4,4,24,24
2020-03-27,127,98,29,28,27,23,71,47
2020-04-09,438,311,61,32,43,16,334,263
2020-04-22,787,349,140,79,55,12,592,258
2020-05-05,1146,359,244,104,61,6,841,249
2020-05-18,1355,209,351,107,61,0,943,102
2020-05-31,1864,509,708,357,96,35,1060,117
2020-06-13,2908,1044,1058,350,143,47,1707,647
2020-06-26,5072,2164,1777,719,225,82,3070,1363
2020-07-09,5562,490,1958,181,233,8,3371,301
