date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,3,3,0,0,1,1,2,2
2020-03-14,6,3,2,2,4,3,0,-2
2020-03-27,142,136,9,7,20,16,113,113
2020-04-09,273,131,18,9,34,14,221,108
2020-04-22,387,114,34,16,40,6,313,92
2020-05-05,587,200,159,125,60,20,368,55
2020-05-18,798,211,244,85,68,8,486,118
2020-05-31,1094,296,417,173,75,7,602,116
2020-06-13,1350,256,590,173,78,3,682,80
2020-06-26,1496,146,958,368,79,1,459,-223
2020-07-09,1542,46,1095,137,80,1,367,-92
