zone,last_update,value,percentage,population
PAPUA,2020-08-09,60,,1740450
DKI_JAKARTA,2020-08-09,50,,11058944
KALIMANTAN_SELATAN,2020-08-09,41,,3215366
SULAWESI_UTARA,2020-08-09,20,,2154904
KALIMANTAN_TENGAH,2020-08-09,16,,2251078
JAWA_TIMUR,2020-08-09,9,,40531918
SUMATERA_SELATAN,2020-08-09,9,,7467555
SULAWESI_TENGGARA,2020-08-09,8,,1487542
BALI,2020-08-09,7,,4247341
NATIONAL,2020-08-09,7,,245596822
SULAWESI_SELATAN,2020-08-09,7,,8340621
SULAWESI_BARAT,2020-08-08,6,,1256533
DAERAH_ISTIMEWA_YOGYAKARTA,2020-08-09,5,,3656108
KALIMANTAN_TIMUR,2020-08-09,4,,3439150
NUSA_TENGGARA_BARAT,2020-08-09,3,,4736032
NUSA_TENGGARA_TIMUR,2020-08-05,3,,3096127
SUMATERA_UTARA,2020-08-09,3,,13181814
JAWA_TENGAH,2020-08-09,2,,36461504
KALIMANTAN_UTARA,2020-08-09,2,,560965
RIAU,2020-08-09,2,,5492714
JAWA_BARAT,2020-08-09,1,,45485037
KALIMANTAN_BARAT,2020-08-09,1,,4641876
KEPULAUAN_BANGKA_BELITUNG,2020-08-09,1,,1330690
LAMPUNG,2020-08-08,1,,8455434
MALUKU,2020-08-09,1,,1054437
SUMATERA_BARAT,2020-08-09,1,,5135071
ACEH,2020-08-09,0,,3856404
BANTEN,2020-08-09,0,,10451189
BENGKULU,2020-08-09,0,,1248241
GORONTALO,2020-08-09,0,,1068216
JAMBI,2020-08-08,0,,3080619
KEPULAUAN_RIAU,2020-08-09,0,,1744063
MALUKU_UTARA,2020-08-09,0,,885950
PAPUA_BARAT,2020-08-09,0,,735514
SULAWESI_TENGAH,2020-08-07,0,,2047415
