zone,last_update,value,percentage,population
ACEH,2020-08-02,1,,3856404
GORONTALO,2020-08-02,1,,1068216
KALIMANTAN_TIMUR,2020-08-02,1,,3439150
NUSA_TENGGARA_BARAT,2020-08-02,1,,4736032
PAPUA,2020-08-02,1,,1740450
SUMATERA_UTARA,2020-08-02,1,,13181814
BALI,2020-08-02,0,,4247341
BANTEN,2020-08-02,0,,10451189
BENGKULU,2020-08-02,0,,1248241
DAERAH_ISTIMEWA_YOGYAKARTA,2020-08-02,0,,3656108
DKI_JAKARTA,2020-08-02,0,,11058944
JAMBI,2020-08-02,0,,3080619
JAWA_BARAT,2020-08-02,0,,45485037
JAWA_TENGAH,2020-08-02,0,,36461504
JAWA_TIMUR,2020-08-02,0,,40531918
KALIMANTAN_BARAT,2020-07-31,0,,4641876
KALIMANTAN_SELATAN,2020-08-02,0,,3215366
KALIMANTAN_TENGAH,2020-08-02,0,,2251078
KALIMANTAN_UTARA,2020-08-01,0,,560965
KEPULAUAN_BANGKA_BELITUNG,2020-07-29,0,,1330690
KEPULAUAN_RIAU,2020-08-02,0,,1744063
LAMPUNG,2020-08-02,0,,8455434
MALUKU,2020-08-02,0,,1054437
MALUKU_UTARA,2020-08-02,0,,885950
NATIONAL,2020-08-04,0,,245596822
NUSA_TENGGARA_TIMUR,2020-08-02,0,,3096127
PAPUA_BARAT,2020-08-02,0,,735514
RIAU,2020-08-02,0,,5492714
SULAWESI_BARAT,2020-08-02,0,,1256533
SULAWESI_SELATAN,2020-08-02,0,,8340621
SULAWESI_TENGAH,2020-08-02,0,,2047415
SULAWESI_TENGGARA,2020-08-01,0,,1487542
SULAWESI_UTARA,2020-08-02,0,,2154904
SUMATERA_BARAT,2020-08-02,0,,5135071
SUMATERA_SELATAN,2020-08-02,0,,7467555
