date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-25,3,3,0,0,0,0,3,3
2020-03-28,7,4,0,0,1,1,6,3
2020-03-31,7,0,0,0,2,1,5,-1
2020-04-03,10,3,0,0,3,1,7,2
2020-04-06,14,4,0,0,5,2,9,2
2020-04-09,19,5,4,4,5,0,10,1
2020-04-12,20,1,4,0,5,0,11,1
2020-04-15,25,5,4,0,5,0,16,5
2020-04-18,25,0,4,0,5,0,16,0
2020-04-21,37,12,6,2,5,0,26,10
2020-04-24,41,4,7,1,5,0,29,3
2020-04-27,45,4,13,6,5,0,27,-2
2020-04-30,49,4,13,0,5,0,31,4
2020-05-03,54,5,14,1,5,0,35,4
2020-05-06,65,11,19,5,5,0,41,6
2020-05-09,65,0,19,0,7,2,39,-2
2020-05-12,65,0,19,0,7,0,39,0
2020-05-15,66,1,23,4,8,1,35,-4
2020-05-18,85,19,29,6,8,0,48,13
2020-05-21,105,20,40,11,8,0,57,9
2020-05-24,116,11,47,7,11,3,58,1
2020-05-27,131,15,47,0,11,0,73,15
2020-05-30,135,4,67,20,11,0,57,-16
2020-06-02,139,4,80,13,11,0,48,-9
2020-06-05,143,4,95,15,11,0,37,-11
2020-06-08,149,6,102,7,11,0,36,-1
2020-06-11,164,15,107,5,12,1,45,9
2020-06-14,165,1,110,3,12,0,43,-2
2020-06-17,171,6,116,6,12,0,43,0
2020-06-20,180,9,121,5,12,0,47,4
2020-06-23,186,6,128,7,12,0,46,-1
2020-06-26,187,1,141,13,12,0,34,-12
2020-06-29,190,3,146,5,12,0,32,-2
2020-07-02,192,2,147,1,12,0,33,1
2020-07-05,200,8,152,5,12,0,36,3
2020-07-08,204,4,157,5,12,0,35,-1
2020-07-11,208,4,161,4,12,0,35,0
2020-07-14,0,0,0,0,0,0,0,0
