date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,5,5,0,0,2,2,3,3
2020-03-22,45,40,3,3,5,3,37,34
2020-03-29,107,62,26,23,21,16,60,23
2020-04-05,131,24,32,6,29,8,70,10
2020-04-12,315,184,58,26,39,10,218,148
2020-04-19,610,295,81,23,49,10,480,262
2020-04-26,756,146,126,45,54,5,576,96
2020-05-03,947,191,234,108,59,5,654,78
2020-05-10,1129,182,244,10,61,2,824,170
2020-05-17,1277,148,252,8,61,0,964,140
2020-05-24,1355,78,351,99,61,0,943,-21
2020-05-31,1552,197,413,62,69,8,1070,127
2020-06-07,1934,382,736,323,96,27,1102,32
2020-06-14,2557,623,948,212,136,40,1473,371
2020-06-21,3283,726,1076,128,143,7,2064,591
2020-06-28,4392,1109,1579,503,191,48,2622,558
2020-07-05,5392,1000,1956,377,233,42,3203,581
2020-07-12,5562,170,1958,2,233,0,3371,168
