date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,3,3,0,0,0,0,3,3
2020-03-29,7,4,4,4,0,0,3,0
2020-04-05,20,13,7,3,1,1,12,9
2020-04-12,37,17,8,1,3,2,26,14
2020-04-19,96,59,9,1,5,2,82,56
2020-04-26,153,57,15,6,7,2,131,49
2020-05-03,185,32,30,15,10,3,145,14
2020-05-10,223,38,49,19,10,0,164,19
2020-05-17,287,64,92,43,14,4,181,17
2020-05-24,390,103,126,34,18,4,246,65
2020-05-31,491,101,150,24,25,7,316,70
2020-06-07,582,91,176,26,29,4,377,61
2020-06-14,760,178,254,78,45,16,461,84
2020-06-21,818,58,297,43,52,7,469,8
2020-06-28,1000,182,419,122,60,8,521,52
2020-07-05,1153,153,499,80,65,5,589,68
2020-07-12,1218,65,506,7,69,4,643,54
