date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,1,1,0,0,0,0,1,1
2020-03-29,11,10,1,1,0,0,10,9
2020-04-05,17,6,1,0,0,0,16,6
2020-04-12,83,66,3,2,1,1,79,63
2020-04-19,118,35,16,13,1,0,101,22
2020-04-26,155,37,28,12,3,2,124,23
2020-05-03,277,122,54,26,8,5,215,91
2020-05-10,454,177,72,18,16,8,366,151
2020-05-17,722,268,101,29,28,12,593,227
2020-05-24,961,239,201,100,34,6,726,133
2020-05-31,1100,139,295,94,41,7,764,38
2020-06-07,1318,218,557,262,52,11,709,-55
2020-06-14,1719,401,747,190,67,15,905,196
2020-06-21,1947,228,936,189,79,12,932,27
2020-06-28,2204,257,1119,183,103,24,982,50
2020-07-05,2603,399,1242,123,122,19,1239,257
2020-07-12,2702,99,1306,64,123,1,1273,34
