date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,1,1,0,0,0,0,1,1
2020-03-22,31,30,0,0,1,1,30,29
2020-03-29,79,48,9,9,8,7,62,32
2020-04-05,175,96,24,15,18,10,133,71
2020-04-12,340,165,50,26,29,11,261,128
2020-04-19,431,91,81,31,34,5,316,55
2020-04-26,576,145,145,64,39,5,392,76
2020-05-03,709,133,258,113,47,8,404,12
2020-05-10,916,207,311,53,51,4,554,150
2020-05-17,1260,344,422,111,60,9,778,224
2020-05-24,1504,244,562,140,71,11,871,93
2020-05-31,1833,329,672,110,92,21,1069,198
2020-06-07,2688,855,864,192,108,16,1716,647
2020-06-14,3674,986,1244,380,135,27,2295,579
2020-06-21,4602,928,1654,410,157,22,2791,496
2020-06-28,5751,1149,2020,366,172,15,3559,768
2020-07-05,6799,1048,2651,631,216,44,3932,373
2020-07-12,7096,297,3017,366,225,9,3854,-78
