date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-29,2,2,0,0,1,1,1,1
2020-04-05,4,2,0,0,1,0,3,2
2020-04-12,6,2,1,1,1,0,4,1
2020-04-19,9,3,2,1,1,0,6,2
2020-04-26,19,10,4,2,1,0,14,8
2020-05-03,28,9,7,3,1,0,20,6
2020-05-10,29,1,24,17,1,0,4,-16
2020-05-17,39,10,27,3,1,0,11,7
2020-05-24,45,6,27,0,1,0,17,6
2020-05-31,98,53,35,8,1,0,62,45
2020-06-07,136,38,63,28,1,0,72,10
2020-06-14,148,12,107,44,2,1,39,-33
2020-06-21,149,1,132,25,2,0,15,-24
2020-06-28,161,12,136,4,2,0,23,8
2020-07-05,172,11,142,6,2,0,28,5
2020-07-12,0,0,0,0,0,0,0,0
