date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,3,3,0,0,0,0,3,3
2020-03-15,7,4,0,0,0,0,7,4
2020-03-22,13,6,0,0,0,0,13,6
2020-03-29,20,7,1,1,1,1,18,5
2020-04-05,32,12,6,5,1,0,25,7
2020-04-12,51,19,12,6,1,0,38,13
2020-04-19,94,43,14,2,1,0,79,41
2020-04-26,151,57,16,2,1,0,134,55
2020-05-03,211,60,31,15,2,1,178,44
2020-05-10,250,39,63,32,3,1,184,6
2020-05-17,271,21,104,41,3,0,164,-20
2020-05-24,288,17,159,55,3,0,126,-38
2020-05-31,324,36,204,45,3,0,117,-9
2020-06-07,373,49,247,43,4,1,122,5
2020-06-14,420,47,317,70,4,0,99,-23
2020-06-21,491,71,363,46,7,3,121,22
2020-06-28,551,60,430,67,8,1,113,-8
2020-07-05,670,119,488,58,12,4,170,57
2020-07-12,692,22,502,14,17,5,173,3
