date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,2,2,0,0,0,0,2,2
2020-03-29,2,0,0,0,0,0,2,0
2020-04-05,2,0,0,0,0,0,2,0
2020-04-12,5,3,0,0,0,0,5,3
2020-04-19,16,11,0,0,0,0,16,11
2020-04-26,43,27,0,0,0,0,43,27
2020-05-03,53,10,0,0,0,0,53,10
2020-05-10,102,49,5,5,0,0,97,44
2020-05-17,129,27,19,14,1,1,109,12
2020-05-24,162,33,49,30,1,0,112,3
2020-05-31,178,16,74,25,1,0,103,-9
2020-06-07,205,27,86,12,2,1,117,14
2020-06-14,222,17,128,42,2,0,92,-25
2020-06-21,234,12,152,24,2,0,80,-12
2020-06-28,253,19,171,19,3,1,79,-1
2020-07-05,282,29,188,17,3,0,91,12
2020-07-12,286,4,193,5,3,0,90,-1
