date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-29,7,7,0,0,0,0,7,7
2020-04-05,28,21,3,3,5,5,20,13
2020-04-12,90,62,10,7,7,2,73,53
2020-04-19,145,55,15,5,8,1,122,49
2020-04-26,178,33,24,9,9,1,145,23
2020-05-03,252,74,24,0,9,0,219,74
2020-05-10,362,110,74,50,36,27,252,33
2020-05-17,587,225,78,4,62,26,447,195
2020-05-24,890,303,100,22,80,18,710,263
2020-05-31,1243,353,109,9,97,17,1037,327
2020-06-07,1814,571,202,93,125,28,1487,450
2020-06-14,2474,660,385,183,165,40,1924,437
2020-06-21,2928,454,644,259,182,17,2102,178
2020-06-28,3518,590,911,267,200,18,2407,305
2020-07-05,4067,549,1279,368,216,16,2572,165
2020-07-12,4217,150,1410,131,221,5,2586,14
