date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-29,1,1,0,0,1,1,0,0
2020-04-05,11,10,1,1,3,2,7,7
2020-04-12,18,7,4,3,3,0,11,4
2020-04-19,34,16,6,2,3,0,25,14
2020-04-26,43,9,16,10,4,1,23,-2
2020-05-03,51,8,16,0,5,1,30,7
2020-05-10,112,61,30,14,9,4,73,43
2020-05-17,199,87,31,1,25,16,143,70
2020-05-24,320,121,39,8,35,10,246,103
2020-05-31,468,148,61,22,46,11,361,115
2020-06-07,649,181,98,37,64,18,487,126
2020-06-14,806,157,139,41,77,13,590,103
2020-06-21,1022,216,171,32,92,15,759,169
2020-06-28,1189,167,249,78,101,9,839,80
2020-07-05,1631,442,365,116,106,5,1160,321
2020-07-12,1678,47,374,9,106,0,1198,38
