date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-25,1,1,0,0,1,1,0,0
2020-04-06,16,15,4,4,3,2,9,9
2020-04-18,42,26,13,9,3,0,26,17
2020-04-30,69,27,16,3,6,3,47,21
2020-05-12,199,130,31,15,25,19,143,96
2020-05-24,379,180,61,30,44,19,274,131
2020-06-05,699,320,114,53,70,26,515,241
2020-06-17,1054,355,171,57,92,22,791,276
2020-06-29,1556,502,360,189,106,14,1090,299
2020-07-11,1678,122,374,14,106,0,1198,108
