date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-04-05,15,15,1,1,0,0,14,14
2020-04-17,53,38,3,2,0,0,50,36
2020-04-29,143,90,23,20,1,1,119,69
2020-05-11,277,134,63,40,11,10,203,84
2020-05-23,722,445,101,38,28,17,593,390
2020-06-04,1055,333,262,161,37,9,756,163
2020-06-16,1486,431,670,408,58,21,758,2
2020-06-28,1998,512,953,283,80,22,965,207
2020-07-10,2567,569,1238,285,119,39,1210,245
2020-07-13,2702,135,1306,68,123,4,1273,63
