date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-25,7,7,4,4,0,0,3,3
2020-04-06,31,24,8,4,2,2,21,18
2020-04-18,123,92,12,4,6,4,105,84
2020-04-30,196,73,30,18,10,4,156,51
2020-05-12,287,91,92,62,14,4,181,25
2020-05-24,461,174,150,58,23,9,288,107
2020-06-05,653,192,204,54,36,13,413,125
2020-06-17,830,177,297,93,52,16,481,68
2020-06-29,1127,297,471,174,64,12,592,111
2020-07-11,1218,91,506,35,69,5,643,51
