date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,9,9,0,0,3,3,6,6
2020-03-25,107,98,26,26,21,18,60,54
2020-04-06,291,184,53,27,39,18,199,139
2020-04-18,700,409,108,55,52,13,540,341
2020-04-30,968,268,237,129,60,8,671,131
2020-05-12,1277,309,252,15,61,1,964,293
2020-05-24,1467,190,372,120,63,2,1032,68
2020-06-05,2219,752,820,448,114,51,1285,253
2020-06-17,3471,1252,1087,267,143,29,2241,956
2020-06-29,5292,1821,1955,868,233,90,3104,863
2020-07-11,5562,270,1958,3,233,0,3371,267
