date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-12,8,8,0,0,2,2,6,6
2020-03-24,68,60,6,6,11,9,51,45
2020-04-05,270,202,13,7,25,14,232,181
2020-04-17,658,388,46,33,55,30,557,325
2020-04-29,1003,345,105,59,74,19,824,267
2020-05-11,1482,479,213,108,93,19,1176,352
2020-05-23,2026,544,468,255,122,29,1436,260
2020-06-04,2325,299,717,249,150,28,1458,22
2020-06-16,2643,318,1147,430,157,7,1339,-119
2020-06-28,3088,445,1516,369,170,13,1402,63
2020-07-10,4951,1863,1835,319,181,11,2935,1533
2020-07-13,5160,209,1892,57,181,0,3087,152
