zone,last_update,value,percentage,population
KALIMANTAN_BARAT,2020-08-06,94.63,,
KEPULAUAN_BANGKA_BELITUNG,2020-08-05,92.39,,
KALIMANTAN_UTARA,2020-08-06,91.07,,
SULAWESI_TENGAH,2020-08-05,89.30,,
BALI,2020-08-06,86.96,,
NUSA_TENGGARA_TIMUR,2020-08-05,84.87,,
SUMATERA_BARAT,2020-08-06,75.82,,
BANTEN,2020-08-06,75.74,,
LAMPUNG,2020-08-06,71.14,,
PAPUA_BARAT,2020-08-06,69.92,,
SULAWESI_TENGGARA,2020-08-06,69.82,,
JAWA_TIMUR,2020-08-06,69.48,,
SULAWESI_SELATAN,2020-08-06,68.93,,
KALIMANTAN_TENGAH,2020-08-06,68.02,,
KEPULAUAN_RIAU,2020-08-05,64.44,,
NATIONAL,2020-08-07,63.98,,
GORONTALO,2020-08-06,63.94,,
DKI_JAKARTA,2020-08-06,63.83,,
MALUKU,2020-08-06,63.72,,
KALIMANTAN_TIMUR,2020-08-06,63.37,,
JAWA_TENGAH,2020-08-06,62.15,,
NUSA_TENGGARA_BARAT,2020-08-06,62.02,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-08-06,61.82,,
JAWA_BARAT,2020-08-06,60.79,,
JAMBI,2020-08-05,60.42,,
RIAU,2020-08-06,58.06,,
KALIMANTAN_SELATAN,2020-08-06,57.59,,
SULAWESI_BARAT,2020-08-06,56.98,,
BENGKULU,2020-08-06,56.25,,
SUMATERA_SELATAN,2020-08-06,55.76,,
MALUKU_UTARA,2020-08-06,53.73,,
SULAWESI_UTARA,2020-08-06,51.63,,
PAPUA,2020-08-06,47.63,,
SUMATERA_UTARA,2020-08-06,41.61,,
ACEH,2020-08-06,18.84,,
