date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-03-23,7,7,0,0,0,0,7,7
2020-04-03,33,26,4,4,5,5,24,17
2020-04-14,131,98,11,7,8,3,112,88
2020-04-25,211,80,24,13,9,1,178,66
2020-05-06,362,151,74,50,36,27,252,74
2020-05-17,700,338,81,7,74,38,545,293
2020-05-28,1281,581,109,28,100,26,1072,527
2020-06-08,2324,1043,346,237,152,52,1826,754
2020-06-19,3039,715,729,383,189,37,2121,295
2020-06-30,3988,949,1204,475,211,22,2573,452
2020-07-11,4217,229,1410,206,221,10,2586,13
