date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-22,2,2,0,0,0,0,2,2
2020-04-02,9,7,3,3,0,0,6,4
2020-04-13,67,58,9,6,4,4,54,48
2020-04-24,135,68,32,23,6,2,97,43
2020-05-05,244,109,48,16,6,0,190,93
2020-05-16,347,103,48,0,6,0,293,103
2020-05-27,575,228,68,20,6,0,501,208
2020-06-07,1057,482,78,10,7,1,972,471
2020-06-18,1329,272,297,219,7,0,1025,53
2020-06-29,1668,339,737,440,7,0,924,-101
2020-07-10,2167,499,1059,322,20,13,1088,164
2020-07-13,2364,197,1094,35,22,2,1248,160
