date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-04-02,7,7,2,2,1,1,4,4
2020-04-13,10,3,3,1,1,0,6,2
2020-04-24,47,37,7,4,1,0,39,33
2020-05-05,70,23,7,0,1,0,62,23
2020-05-16,128,58,21,14,2,1,105,43
2020-05-27,180,52,43,22,2,0,135,30
2020-06-07,207,27,113,70,2,0,92,-43
2020-06-18,279,72,172,59,2,0,105,13
2020-06-29,318,39,262,90,2,0,54,-51
2020-07-10,344,26,307,45,2,0,35,-19
2020-07-13,352,8,327,20,2,0,23,-12
