date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-03-23,4,4,0,0,0,0,4,4
2020-04-03,35,31,2,2,2,2,31,27
2020-04-14,151,116,15,13,4,2,132,101
2020-04-25,282,131,46,31,4,0,232,100
2020-05-06,363,81,188,142,7,3,168,-64
2020-05-17,535,172,272,84,9,2,254,86
2020-05-28,806,271,325,53,21,12,460,206
2020-06-08,1006,200,674,349,43,22,289,-171
2020-06-19,1211,205,808,134,59,16,344,55
2020-06-30,1478,267,938,130,74,15,466,122
2020-07-11,1571,93,987,49,81,7,503,37
