date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-03-23,8,8,0,0,0,0,8,8
2020-04-03,45,37,6,6,3,3,36,28
2020-04-14,96,51,17,11,10,7,69,33
2020-04-25,221,125,39,22,16,6,166,97
2020-05-06,396,175,93,54,23,7,280,114
2020-05-17,537,141,236,143,26,3,275,-5
2020-05-28,626,89,340,104,27,1,259,-16
2020-06-08,696,70,482,142,30,3,184,-75
2020-06-19,725,29,588,106,31,1,106,-78
2020-06-30,791,66,661,73,32,1,98,-8
2020-07-11,800,9,671,10,32,0,97,-1
