date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-03-23,5,5,2,2,0,0,3,3
2020-04-03,21,16,8,6,1,1,12,9
2020-04-14,90,69,9,1,5,4,76,64
2020-04-25,177,87,16,7,9,4,152,76
2020-05-06,223,46,49,33,10,1,164,12
2020-05-17,324,101,113,64,16,6,195,31
2020-05-28,492,168,160,47,25,9,307,112
2020-06-08,734,242,244,84,43,18,447,140
2020-06-19,877,143,347,103,52,9,478,31
2020-06-30,1127,250,471,124,64,12,592,114
2020-07-11,1218,91,506,35,69,5,643,51
