zone,last_update,value,percentage,population
KALIMANTAN_SELATAN,2020-09-21,141.28,,
MALUKU_UTARA,2020-09-21,124.89,,
GORONTALO,2020-09-21,120.92,,
SULAWESI_UTARA,2020-09-21,120.05,,
JAMBI,2020-09-20,110.71,,
NUSA_TENGGARA_BARAT,2020-09-21,104.72,,
SULAWESI_BARAT,2020-09-21,92.76,,
KALIMANTAN_BARAT,2020-09-21,92.52,,
JAWA_TIMUR,2020-09-21,92.16,,
KALIMANTAN_TENGAH,2020-09-21,84.46,,
SUMATERA_SELATAN,2020-09-21,83.98,,
DKI_JAKARTA,2020-09-21,82.41,,
KALIMANTAN_UTARA,2020-09-21,80.74,,
KEPULAUAN_BANGKA_BELITUNG,2020-09-21,77.38,,
SUMATERA_UTARA,2020-09-21,75.80,,
NATIONAL,2020-09-21,74.63,,
JAWA_TENGAH,2020-09-21,73.53,,
KEPULAUAN_RIAU,2020-09-21,72.93,,
BALI,2020-09-21,72.80,,
SULAWESI_SELATAN,2020-09-21,69.26,,
KALIMANTAN_TIMUR,2020-09-21,68.47,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-09-21,67.15,,
MALUKU,2020-09-21,66.63,,
ACEH,2020-09-21,60.70,,
PAPUA,2020-09-21,57.21,,
SULAWESI_TENGGARA,2020-09-21,56.81,,
NUSA_TENGGARA_TIMUR,2020-09-20,54.67,,
JAWA_BARAT,2020-09-21,52.76,,
BANTEN,2020-09-21,50.89,,
BENGKULU,2020-09-20,46.77,,
PAPUA_BARAT,2020-09-21,45.86,,
SUMATERA_BARAT,2020-09-21,44.75,,
LAMPUNG,2020-09-21,37.80,,
RIAU,2020-09-21,32.98,,
SULAWESI_TENGAH,2020-09-21,32.93,,
