zone,last_update,value,percentage,population
RIAU,2020-09-21,64.98,,
SULAWESI_TENGAH,2020-09-21,62.20,,
LAMPUNG,2020-09-21,58.18,,
SUMATERA_BARAT,2020-09-21,53.64,,
PAPUA_BARAT,2020-09-21,52.16,,
BENGKULU,2020-09-20,50.40,,
BANTEN,2020-09-21,47.34,,
JAWA_BARAT,2020-09-21,46.54,,
NUSA_TENGGARA_TIMUR,2020-09-20,43.33,,
PAPUA,2020-09-21,40.83,,
SULAWESI_TENGGARA,2020-09-21,40.51,,
ACEH,2020-09-21,35.18,,
MALUKU,2020-09-21,32.52,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-09-21,30.35,,
SULAWESI_SELATAN,2020-09-21,29.09,,
KALIMANTAN_TIMUR,2020-09-21,27.62,,
KEPULAUAN_RIAU,2020-09-21,24.69,,
NATIONAL,2020-09-21,22.24,,
BALI,2020-09-21,22.07,,
SUMATERA_UTARA,2020-09-21,20.68,,
JAWA_TENGAH,2020-09-21,20.53,,
KEPULAUAN_BANGKA_BELITUNG,2020-09-21,20.24,,
KALIMANTAN_UTARA,2020-09-21,18.52,,
DKI_JAKARTA,2020-09-21,16.03,,
KALIMANTAN_TENGAH,2020-09-21,12.54,,
SUMATERA_SELATAN,2020-09-21,8.59,,
SULAWESI_BARAT,2020-09-21,7.24,,
KALIMANTAN_BARAT,2020-09-21,6.46,,
JAWA_TIMUR,2020-09-21,0.23,,
NUSA_TENGGARA_BARAT,2020-09-21,-11.70,,
JAMBI,2020-09-20,-13.39,,
SULAWESI_UTARA,2020-09-21,-22.15,,
GORONTALO,2020-09-21,-24.69,,
MALUKU_UTARA,2020-09-21,-30.04,,
KALIMANTAN_SELATAN,2020-09-21,-44.62,,
