zone,last_update,value,percentage,population
DKI_JAKARTA,2020-09-21,24077,34.53,
JAWA_TIMUR,2020-09-21,9622,13.80,
JAWA_TENGAH,2020-09-21,5240,7.51,
JAWA_BARAT,2020-09-21,4296,6.16,
KALIMANTAN_SELATAN,2020-09-21,2796,4.01,
KALIMANTAN_TIMUR,2020-09-21,2608,3.74,
SUMATERA_UTARA,2020-09-21,2503,3.59,
BALI,2020-09-21,2411,3.46,
SULAWESI_SELATAN,2020-09-21,2100,3.01,
ACEH,2020-09-21,1489,2.14,
RIAU,2020-09-21,1375,1.97,
SUMATERA_BARAT,2020-09-21,1248,1.79,
SUMATERA_SELATAN,2020-09-21,1085,1.56,
BANTEN,2020-09-21,946,1.36,
SULAWESI_UTARA,2020-09-21,916,1.31,
PAPUA,2020-09-21,873,1.25,
KALIMANTAN_TENGAH,2020-09-21,734,1.05,
KEPULAUAN_RIAU,2020-09-21,706,1.01,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-09-21,697,1.00,
MALUKU,2020-09-21,625,0.90,
GORONTALO,2020-09-21,578,0.83,
NUSA_TENGGARA_BARAT,2020-09-21,555,0.80,
SULAWESI_TENGGARA,2020-09-21,509,0.73,
PAPUA_BARAT,2020-09-21,393,0.56,
MALUKU_UTARA,2020-09-21,291,0.42,
KALIMANTAN_BARAT,2020-09-21,272,0.39,
LAMPUNG,2020-09-21,141,0.20,
SULAWESI_BARAT,2020-09-21,141,0.20,
JAMBI,2020-09-20,124,0.18,
BENGKULU,2020-09-20,116,0.17,
KALIMANTAN_UTARA,2020-09-21,109,0.16,
NUSA_TENGGARA_TIMUR,2020-09-20,82,0.12,
KEPULAUAN_BANGKA_BELITUNG,2020-09-21,65,0.09,
SULAWESI_TENGAH,2020-09-21,27,0.04,
