date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-27,2,2,0,0,0,0,2,2
2020-04-05,2,0,0,0,0,0,2,0
2020-04-14,2,0,0,0,0,0,2,0
2020-04-23,13,11,0,0,0,0,13,11
2020-05-02,43,30,0,0,0,0,43,30
2020-05-11,70,27,2,2,0,0,68,25
2020-05-20,106,36,6,4,0,0,100,32
2020-05-29,158,52,42,36,1,1,115,15
2020-06-07,179,21,74,32,1,0,104,-11
2020-06-16,212,33,94,20,2,1,116,12
2020-06-25,233,21,149,55,2,0,82,-34
2020-07-04,253,20,171,22,3,1,79,-3
2020-07-12,286,33,193,22,3,0,90,11
2020-07-14,0,0,0,0,0,0,0,0
