date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-27,1,1,0,0,0,0,1,1
2020-04-05,1,0,0,0,0,0,1,0
2020-04-14,11,10,0,0,0,0,11,10
2020-04-23,17,6,9,9,0,0,8,-3
2020-05-02,23,6,11,2,0,0,12,4
2020-05-11,32,9,16,5,4,4,12,0
2020-05-20,124,92,20,4,7,3,97,85
2020-05-29,215,91,34,14,8,1,173,76
2020-06-07,269,54,66,32,8,0,195,22
2020-06-16,496,227,110,44,13,5,373,178
2020-06-25,684,188,189,79,14,1,481,108
2020-07-04,775,91,374,185,17,3,384,-97
2020-07-13,900,125,567,193,17,0,316,-68
2020-07-14,0,0,0,0,0,0,0,0
