date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,2,2,0,0,0,0,2,2
2020-03-19,17,15,5,5,3,3,9,7
2020-03-28,136,119,17,12,15,12,104,95
2020-04-06,424,288,60,43,39,24,325,221
2020-04-15,612,188,100,40,59,20,453,128
2020-04-24,985,373,153,53,105,46,727,274
2020-05-03,1477,492,232,79,148,43,1097,370
2020-05-12,2427,950,375,143,227,79,1825,728
2020-05-21,4328,1901,558,183,342,115,3428,1603
2020-05-30,5827,1499,1396,838,481,139,3950,522
2020-06-08,8137,2310,2309,913,636,155,5192,1242
2020-06-17,10333,2196,3221,912,763,127,6349,1157
2020-06-26,13231,2898,4722,1501,996,233,7513,1164
2020-07-05,16828,3597,6597,1875,1225,229,9006,1493
2020-07-14,0,0,0,0,0,0,0,0
