date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-09,6,6,0,0,1,1,5,5
2020-03-18,28,22,5,5,3,2,20,15
2020-03-27,105,77,6,1,14,11,85,65
2020-04-05,270,165,13,7,25,11,232,147
2020-04-14,556,286,25,12,50,25,481,249
2020-04-23,784,228,85,60,70,20,629,148
2020-05-02,1045,261,146,61,79,9,820,191
2020-05-11,1482,437,213,67,93,14,1176,356
2020-05-20,1848,366,409,196,119,26,1320,144
2020-05-29,2197,349,590,181,137,18,1470,150
2020-06-07,2387,190,874,284,153,16,1360,-110
2020-06-16,2643,256,1147,273,157,4,1339,-21
2020-06-25,2978,335,1384,237,168,11,1426,87
2020-07-04,3463,485,1681,297,172,4,1610,184
2020-07-13,5160,1697,1892,211,181,9,3087,1477
2020-07-14,0,0,0,0,0,0,0,0
