date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,1,1,0,0,0,0,1,1
2020-03-19,2,1,1,1,2,2,-1,-2
2020-03-28,19,17,3,2,3,1,13,14
2020-04-06,46,27,22,19,6,3,18,5
2020-04-15,61,15,37,15,7,1,17,-1
2020-04-24,99,38,48,11,7,0,44,27
2020-05-03,144,45,67,19,8,1,69,25
2020-05-12,194,50,114,47,8,0,72,3
2020-05-21,215,21,161,47,8,0,46,-26
2020-05-30,229,14,187,26,8,0,34,-12
2020-06-08,258,29,218,31,8,0,32,-2
2020-06-17,284,26,260,42,8,0,16,-16
2020-06-26,310,26,278,18,9,1,23,7
2020-07-05,364,54,295,17,10,1,59,36
2020-07-14,0,0,0,0,0,0,0,0
