date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-27,28,28,0,0,1,1,27,27
2020-04-05,81,53,20,20,10,9,51,24
2020-04-14,228,147,34,14,22,12,172,121
2020-04-23,396,168,79,45,33,11,284,112
2020-05-02,576,180,145,66,39,6,392,108
2020-05-11,721,145,275,130,50,11,396,4
2020-05-20,1099,378,366,91,55,5,678,282
2020-05-29,1464,365,531,165,70,15,863,185
2020-06-07,1897,433,672,141,92,22,1133,270
2020-06-16,3096,1199,1086,414,120,28,1890,757
2020-06-25,4285,1189,1458,372,151,31,2676,786
2020-07-04,5751,1466,2020,562,172,21,3559,883
2020-07-13,7096,1345,3017,997,225,53,3854,295
2020-07-14,0,0,0,0,0,0,0,0
